SERIES,SYMBOL,SECURITY,RECORD_DT,BC_STRT_DT,BC_END_DT,EX_DT,ND_STRT_DT,ND_END_DT,PURPOSE
MF,ABSLFTQPDQ,BIRLASLAMC - ABSLFTQPDQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTOWRQ,BIRLASLAMC - ABSLFTOWRQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTOWDQ,BIRLASLAMC - ABSLFTOWDQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTQPRQ,BIRLASLAMC - ABSLFTQPRQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTRADQ,BIRLASLAMC - ABSLFTRADQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTRARQ,BIRLASLAMC - ABSLFTRARQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTOZRQ,BIRLASLAMC - ABSLFTOZRQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTOZDQ,BIRLASLAMC - ABSLFTOZDQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPCRQ,BIRLASLAMC - ABSLFTPCRQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPCDQ,BIRLASLAMC - ABSLFTPCDQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPORQ,BIRLASLAMC - ABSLFTPORQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPNRQ,BIRLASLAMC - ABSLFTPNRQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPNDQ,BIRLASLAMC - ABSLFTPNDQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPKDQ,BIRLASLAMC - ABSLFTPKDQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPKRQ,BIRLASLAMC - ABSLFTPKRQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPADQ,BIRLASLAMC - ABSLFTPADQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPARQ,BIRLASLAMC - ABSLFTPARQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPZRQ,BIRLASLAMC - ABSLFTPZRQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
MF,ABSLFTPZDQ,BIRLASLAMC - ABSLFTPZDQ,28/12/2020, , ,24/12/2020, , ,DIVIDEND                 
N1,NHBTF2014,BOND 8.26%PA TF Tr-I S1A,29/12/2020, , ,28/12/2020, , ,INTEREST PAYMENT         
N2,NHBTF2014,BOND 8.63%PA TF Tr-I S 2A,29/12/2020, , ,28/12/2020, , ,INTEREST PAYMENT         
N2,PFC,7.36% Tax Free NCD,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
N3,NHBTF2014,BOND 8.76%PA TF Tr-I S 3A,29/12/2020, , ,28/12/2020, , ,INTEREST PAYMENT         
N3,DHANILOANS,Dhani Loans & Serv Ltd,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
N3,MAGMA,Magma Fincorp Limited,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
N3,RHFL,Sec Red NCD 8.90% Sr. II,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N4,NHBTF2014,BOND 8.51%PA TF Tr-I S1B,29/12/2020, , ,28/12/2020, , ,INTEREST PAYMENT         
N4,RHFL,Sec Red NCD 9.05% Sr. II,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N4,IIFL,Sec Red NCD 9.75 % Sr.III,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
N5,EHFLNCD,Sec Red NCD 9.57% Sr. V,25/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
N5,NHBTF2014,BOND 8.88%PA TF Tr-I S 2B,29/12/2020, , ,28/12/2020, , ,INTEREST PAYMENT         
N5,RHFL,Sec Red NCD 9.00% Sr III,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N6,MAGMA,Magma Fincorp Limited,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
N6,IIFL,Unsec Red NCD 10.0% Sr. V,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
N6,DHANILOANS,Dhani Loans & Serv Ltd,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
N6,NHBTF2014,BOND 9.01%PA TF Tr-I S 3B,29/12/2020, , ,28/12/2020, , ,INTEREST PAYMENT         
N6,RHFL,Sec Red NCD 9.15% Sr III,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N7,RHFL,Uns Red NCD 9.25% Sr. IV,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N8,RHFL,Uns Red NCD 9.40% Sr. IV,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N9,IDFCFIRSTB,Bond 9% 2021 Tr-1 Sr-I,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
NI,SREIBNPNCD,9.11% SRNCD Sr V A,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
NJ,SREIBNPNCD,9.35% SRNCD Sr V B,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
NL,DHANILOANS,Dhani Loans & Serv Ltd,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
NO,DHANILOANS,Dhani Loans & Serv Ltd,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
NO,SREIBNPNCD,Uns Red NCD 9.25% Sr. I,15/01/2021, , ,14/01/2021, , ,INTEREST PAYMENT         
NR,SREIBNPNCD,Uns Red NCD 9.35% Sr. IV,15/01/2021, , ,14/01/2021, , ,INTEREST PAYMENT         
NU,SREIBNPNCD,Uns Red NCD 9.50% Sr. VII,15/01/2021, , ,14/01/2021, , ,INTEREST PAYMENT         
NX,SREIBNPNCD,Sec Red NCD 9.60% Sr. V,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
SM,VCL,Vaxtex Cotfab Limited, ,25/12/2020,31/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
SM,PIGL,Power Instrument (G) Ltd, ,22/12/2020,31/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
SM,BOHRA,Bohra Industries Limited, ,21/12/2020,28/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
SM,ACEINTEG,Ace Integrated Solu. Ltd., ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SM,SECURCRED,SecUR Credentials Limited, ,17/12/2020,23/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
SM,MARSHALL,Marshall Machines Ltd, ,22/12/2020,28/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
SM,TEMBO,Tembo Global Ind Ltd,23/12/2020, , ,22/12/2020, , ,DIV - RS 1.5 PER SH      
SM,SHUBHLAXMI,Shubhlaxmi Jewel Art Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
SM,JAKHARIA,JAKHARIA FABRIC LIMITED, ,24/12/2020,31/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SM,JALAN,Jalan Transolu. India Ltd, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SM,SECL,Salasar Exterior Cont Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SM,SUPREMEENG,Supreme Engineering Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
SM,PULZ,Pulz Electronics Limited, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SM,FOURTHDIM,Fourth Dimen. Solut. Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SM,GANGAFORGE,Ganga Forging Limited, ,21/12/2020,26/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
SM,DEVIT,Dev Info Technology Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,AGM/DIV - RS 0.50 PER SH 
SM,SERVOTECH,Servotech Power Sys Ltd., ,12/12/2020,19/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,SERVOTECH,Servotech Power Sys Ltd., ,12/12/2020,19/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,SECURCRED,SecUR Credentials Limited, ,17/12/2020,23/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,SECL,Salasar Exterior Cont Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,DEVIT,Dev Info Technology Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,AGM/DIV - RS 0.50 PER SH 
SQ,PULZ,Pulz Electronics Limited, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,JALAN,Jalan Transolu. India Ltd, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,ACEINTEG,Ace Integrated Solu. Ltd., ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,FOURTHDIM,Fourth Dimen. Solut. Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,PIGL,Power Instrument (G) Ltd, ,22/12/2020,31/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,VCL,Vaxtex Cotfab Limited, ,25/12/2020,31/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,TEMBO,Tembo Global Ind Ltd,23/12/2020, , ,22/12/2020, , ,DIV - RS 1.5 PER SH      
SQ,JAKHARIA,JAKHARIA FABRIC LIMITED, ,24/12/2020,31/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,SUPREMEENG,Supreme Engineering Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,GANGAFORGE,Ganga Forging Limited, ,21/12/2020,26/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,SHUBHLAXMI,Shubhlaxmi Jewel Art Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,MARSHALL,Marshall Machines Ltd, ,22/12/2020,28/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,BOHRA,Bohra Industries Limited, ,21/12/2020,28/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
ST,SHUBHLAXMI,Shubhlaxmi Jewel Art Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
ST,SERVOTECH,Servotech Power Sys Ltd., ,12/12/2020,19/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
ST,VCL,Vaxtex Cotfab Limited, ,25/12/2020,31/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
ST,GANGAFORGE,Ganga Forging Limited, ,21/12/2020,26/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
ST,JALAN,Jalan Transolu. India Ltd, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
ST,TEMBO,Tembo Global Ind Ltd,23/12/2020, , ,22/12/2020, , ,DIV - RS 1.5 PER SH      
ST,SUPREMEENG,Supreme Engineering Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
ST,ACEINTEG,Ace Integrated Solu. Ltd., ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
ST,FOURTHDIM,Fourth Dimen. Solut. Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
ST,DEVIT,Dev Info Technology Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,AGM/DIV - RS 0.50 PER SH 
ST,MARSHALL,Marshall Machines Ltd, ,22/12/2020,28/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
ST,JAKHARIA,JAKHARIA FABRIC LIMITED, ,24/12/2020,31/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
ST,SECL,Salasar Exterior Cont Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
ST,BOHRA,Bohra Industries Limited, ,21/12/2020,28/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
ST,PIGL,Power Instrument (G) Ltd, ,22/12/2020,31/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
ST,SECURCRED,SecUR Credentials Limited, ,17/12/2020,23/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
ST,PULZ,Pulz Electronics Limited, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
U2,PFC,7.36% Tax Free NCD,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
U3,MAGMA,Magma Fincorp Limited,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
U3,DHANILOANS,Dhani Loans & Serv Ltd,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
U3,RHFL,Sec Red NCD 8.90% Sr. II,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U4,RHFL,Sec Red NCD 9.05% Sr. II,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U4,IIFL,Sec Red NCD 9.75 % Sr.III,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
U5,EHFLNCD,Sec Red NCD 9.57% Sr. V,25/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
U5,RHFL,Sec Red NCD 9.00% Sr III,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U6,RHFL,Sec Red NCD 9.15% Sr III,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U6,DHANILOANS,Dhani Loans & Serv Ltd,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
U6,IIFL,Unsec Red NCD 10.0% Sr. V,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
U6,MAGMA,Magma Fincorp Limited,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
U7,RHFL,Uns Red NCD 9.25% Sr. IV,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U8,RHFL,Uns Red NCD 9.40% Sr. IV,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U9,IDFCFIRSTB,Bond 9% 2021 Tr-1 Sr-I,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
UI,SREIBNPNCD,9.11% SRNCD Sr V A,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
UJ,SREIBNPNCD,9.35% SRNCD Sr V B,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
UL,DHANILOANS,Dhani Loans & Serv Ltd,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
UO,DHANILOANS,Dhani Loans & Serv Ltd,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
UO,SREIBNPNCD,Uns Red NCD 9.25% Sr. I,15/01/2021, , ,14/01/2021, , ,INTEREST PAYMENT         
UR,SREIBNPNCD,Uns Red NCD 9.35% Sr. IV,15/01/2021, , ,14/01/2021, , ,INTEREST PAYMENT         
UU,SREIBNPNCD,Uns Red NCD 9.50% Sr. VII,15/01/2021, , ,14/01/2021, , ,INTEREST PAYMENT         
UX,SREIBNPNCD,Sec Red NCD 9.60% Sr. V,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
Y1,SREIBNPNCD,Sec Red NCD 9.12% Sr. VI,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
Y4,SREIBNPNCD,Sec Red NCD 8.43% Sr. III,28/12/2020, , ,24/12/2020, , ,INTEREST PAYMENT         
Y7,SREIBNPNCD,Sec Red NCD 8.65% Sr. VI,28/12/2020, , ,24/12/2020, , ,INTEREST PAYMENT         
YA,SREIBNPNCD,Uns Red NCD 9.12% Sr. IX,28/12/2020, , ,24/12/2020, , ,INTEREST PAYMENT         
ZD,SRTRANSFIN,Sec Red NCD 8.52% Sr.I,15/01/2021, , ,14/01/2021, , ,INTEREST PAYMENT         
ZE,SRTRANSFIN,Sec Red NCD 8.66% Sr.II,15/01/2021, , ,14/01/2021, , ,INTEREST PAYMENT         
ZF,SRTRANSFIN,Sec Red NCD 8.75% Sr.III,15/01/2021, , ,14/01/2021, , ,INTEREST PAYMENT         
ZG,SRTRANSFIN,Sec Red NCD 8.85% Sr.IV,13/01/2021, , ,12/01/2021, , ,INTEREST PAYMENT         
ZH,SRTRANSFIN,Sec Red NCD 9% Sr.V,13/01/2021, , ,12/01/2021, , ,INTEREST PAYMENT         
ZI,SRTRANSFIN,Sec Red NCD 9.10% Sr.VI,13/01/2021, , ,12/01/2021, , ,INTEREST PAYMENT         

